bundles_count	numberOfGoals	variability	execIndex	changing_goals_0	dam_updated_0	deployment_change_planned_0	deployment_change_excuted_0	dam_updated_1	deployment_change_planned_1	deployment_change_excuted_1	dam_updated_2	deployment_change_planned_2	deployment_change_excuted_2	dam_updated_3	deployment_change_planned_3	deployment_change_excuted_3	dam_updated_4	deployment_change_planned_4	deployment_change_excuted_4	dam_updated_5	deployment_change_planned_5	deployment_change_excuted_5	dam_updated_6	deployment_change_planned_6	deployment_change_excuted_6	dam_updated_7	deployment_change_planned_7	deployment_change_excuted_7	dam_updated_8	deployment_change_planned_8	deployment_change_excuted_8	dam_updated_9	deployment_change_planned_9	deployment_change_excuted_9	dam_updated_10	deployment_change_planned_10	deployment_change_excuted_10	
4464	72	2	8	86	2039443	2129619	66379	7998	962664	189668	206768	954859	118712	4316	871250	103946	133090	897896	620	6396	828534	292587	121237	798480	278013	3318	976617	164571	141954	851336	53590	3329	799164	83780	134217	789541	516	
4526	73	2	8	79	1801612	2362485	72387	5794	1247602	171790	163479	919309	71574	7048	988538	169416	184246	936669	107341	3989	995465	99827	133853	885790	903	4611	947437	109858	126712	1094674	1108	7293	1152653	221192	162665	815629	106121	
4588	74	2	8	59	2055336	2215573	70887	6193	1031254	158701	143049	883935	60138	3782	847576	285216	163843	944570	148277	9870	1643583	316025	232980	918567	112032	4033	870878	100410	144985	802122	537	2461	856692	100307	132200	802268	631	
4650	75	2	8	105	2103082	2172630	68999	5988	986249	107765	169532	914905	804	3660	940339	105536	139248	880833	690	3364	1054968	118560	239905	1313786	1033	3961	993261	122936	196751	942715	605	3738	866485	201201	150830	908777	111475	
4712	76	2	8	92	1999907	2075448	71650	9460	1094083	259612	154371	968959	186267	3139	888422	108053	163425	868729	658	6344	1407397	380115	260806	1014019	229051	2987	881401	116989	202808	884263	871	4593	978306	158732	165252	844389	60587	
4774	77	2	8	89	2242163	2095914	87437	4320	961289	102732	137060	888167	677	2770	918801	114992	130299	844870	647	3707	1327737	103348	176548	907468	918	4043	954752	124223	172286	879630	504	4871	984421	112990	136394	918858	932	
4836	78	2	8	85	2445715	2175028	72384	8745	1032143	210701	142707	894140	124296	2336	912224	119027	179966	983722	819	4472	985888	330328	242903	1001484	65106	4040	849240	112568	132675	875113	503	2345	844732	136049	144892	1064647	1053	
4898	79	2	8	84	2395050	2388980	66045	4300	1164370	126406	172649	991672	796	4751	990862	178399	174429	922102	58361	5791	1188082	315205	145989	924282	241197	6071	997706	283366	189838	907777	170494	2399	944977	118647	133908	1042865	791	
4960	80	2	8	81	2444353	2309878	76607	4777	1050242	109895	131270	950070	903	6936	1110703	305622	202957	1369186	204702	6375	983275	219665	187910	1161773	133511	6513	1094557	162254	161215	916776	59798	6057	918215	240030	164775	1332434	129057	
5022	81	2	8	92	2040581	2042822	68696	6309	954188	269356	145071	918708	348912	10035	1327186	280740	157392	976016	177189	5168	1193799	230377	173545	1003083	158275	4685	1097605	197776	213164	1377969	134775	4150	978949	121943	200123	970150	797	
5084	82	2	8	86	1971280	2424822	76465	7389	1598354	225807	165814	914747	121434	5794	1387950	392116	248916	1471481	145140	5814	1021648	158482	165740	1509651	75118	6572	1114856	204550	202249	1029049	75640	6269	1012511	255552	174743	1146078	149782	
5146	83	2	8	88	2617319	2760245	73088	9978	1110235	361747	142854	946251	254007	6656	887616	538098	312621	1008462	258638	3743	1355986	139123	248262	1172168	793	3430	1061838	121798	159141	931830	572	3751	1314373	224016	196278	1209793	76733	
5208	84	2	8	195	2320398	3108068	80207	7631	1584382	185450	210717	1133056	67737	5449	1269205	211483	215461	1100861	69570	9353	1019726	234114	163743	919571	133756	3463	1411746	193839	167919	1254197	91598	6147	1157880	294861	171176	1252528	120269	
5270	85	2	8	158	3201246	2786031	79549	8996	1092574	106985	159458	1183410	1075	4455	1171950	123603	191447	1333463	1052	5633	1015637	127493	177988	973764	886	4130	986684	165330	168992	1262629	129054	9367	1496594	229469	253745	1487388	133374	
5332	86	2	8	91	2506985	2872366	79364	6933	1907193	229863	203358	1434254	88913	5005	1263248	180641	182757	1229787	992	7019	1152815	451534	183373	1511849	294125	7103	1052321	179953	174477	1117926	70521	5059	1234855	382317	271258	1100811	70695	
5394	87	2	8	162	2604133	3809600	82619	8584	1292462	207517	228993	1510120	1261	8191	1728240	288528	265716	1272154	75745	4691	1200757	138333	253004	1132533	1042	6777	1423809	260493	198885	1121368	172733	9822	1409662	225533	233495	1167804	72612	
5456	88	2	8	116	2375952	3353374	81356	4333	1199316	126642	224569	1200374	813	4982	1164863	219559	171338	1297679	75613	4965	1137649	208554	201166	973809	68289	3278	1022253	128005	182894	958896	744	3547	931705	189586	179271	1127202	81701	
5518	89	2	8	85	2508402	2192844	86520	5414	1344560	130122	197504	1076957	1055	6144	1232442	250211	180653	924582	130344	2357	989197	122221	206683	1066582	1037	3390	1080075	124626	213467	990833	654	2512	1405046	165703	271733	1201777	1020	
5580	90	2	8	92	2318751	2574092	77569	8025	1100599	578446	281921	1155289	281129	4701	992473	190371	176042	1106705	79621	4736	1137605	143714	174259	1048478	659	2390	1472722	122686	198226	1572153	1083	4129	1147987	143828	186590	968281	772	
5642	91	2	8	87	2452903	2992809	87141	6304	1395136	218094	230329	1098334	73058	6212	1012737	243024	170348	1349233	275456	5492	1325924	131133	174557	1254266	1043	4284	1156105	149074	202081	1092923	1260	7459	1107275	317184	187765	1541720	229526	
5704	92	2	8	91	2416000	2662959	92405	9592	1193110	608474	211966	1164179	347546	5545	1016205	175993	178536	949373	67803	2424	958743	118536	180371	990545	468	1604	1329216	222967	309233	1000581	963	2722	991262	131249	196355	1026689	897	
5766	93	2	8	88	2438127	3452094	84435	7067	1226243	182866	190116	1083651	74819	7523	1002897	394613	156044	1079786	310539	8153	1478279	429297	173563	1028904	286238	6280	1006628	424301	143676	987495	290166	4733	1115270	198877	173598	1653359	80121	
5828	94	2	8	98	2297626	2766247	85362	8196	1178960	490711	292809	1428437	149461	6273	1102416	254647	193717	1341651	169633	4821	1049523	140137	197134	1215585	914	4890	1999765	607421	482787	1338421	1227	4471	1539194	174124	200122	1315872	1687	
5890	95	2	8	120	2998973	3125508	81527	4787	1348787	130791	196045	1027537	1070	3488	1581599	172941	226023	1065529	892	3419	1281587	138347	231912	1309403	1138	5425	1205675	139681	175013	1211282	1592	5551	1501584	206772	366743	1286621	1244	
5952	96	2	8	92	2626947	3355801	96530	5908	1496370	162780	187251	1131529	625	3732	1143880	295871	248414	1281482	197478	12720	1611191	304346	179764	1251956	157784	5476	1071959	193065	202022	999472	94936	1888	948760	121970	147158	1425136	1184	
6014	97	2	8	131	2487717	2638151	95661	12171	1368905	483531	215809	1882214	416943	6492	1384729	221174	210626	1258727	82589	3247	1098607	140422	175108	993913	527	1800	1782553	150787	184211	1351790	1027	8195	1053692	142450	224010	1092595	905	
6076	98	2	8	82	2881094	2722545	92409	6144	1250462	130538	194209	1009100	657	2836	949909	136703	166571	1407702	1108	8255	1190609	412831	249199	1155264	216290	3388	1097934	163386	285565	1238123	778	3191	1225567	210189	293594	1274332	1267	
6138	99	2	8	83	2875931	3189668	109446	6425	1776437	283388	221154	1146887	77899	3716	1183036	227102	200949	1095794	85041	4463	1320210	139217	262510	1571252	995	9221	1322455	290771	263882	1565663	203918	6798	1077596	270620	198908	1086403	144897	
6200	100	2	8	131	2713226	3119854	82794	4187	1531290	144669	211857	2210988	1268	4480	1752097	196544	265638	1667218	1249	6554	1611052	252331	244292	1841266	99344	7469	1446465	247163	236449	1650343	106802	3527	1600558	167666	200506	1548191	1119	
62	1	2	9	81	47937	27784	1818	2559	26738	1817	1101	8629	277	1003	13892	1452	1665	11529	586	1065	15434	2179	2157	11148	331	1934	19789	27706	2565	9373	841	1130	15156	1438	2004	7217	223	
124	2	2	9	66	60788	130146	4267	8819	80097	6565	8530	52599	2084	3070	46004	6288	3825	36577	4435	1187	68907	4187	5383	94124	731	2474	52736	2805	5034	23003	478	1474	25258	2580	2885	19301	392	
186	3	2	9	80	70059	74310	3767	1976	45854	7575	2743	38238	2100	1618	31957	2837	3288	24955	282	1919	30585	5733	2327	24067	3468	1898	28143	4378	4796	23329	1918	822	25879	2990	2678	22049	331	
248	4	2	9	82	78813	90197	4769	2340	51218	7286	3900	37271	4470	2207	48733	7422	4719	39806	4466	1743	75534	8910	5156	43586	4602	1619	41957	4410	5772	32772	355	3067	40704	7577	3992	33068	4561	
310	5	2	9	60	111984	120386	5320	1589	57542	5173	8735	42168	355	1767	45563	9730	6867	41497	5604	1422	43186	5183	7832	38187	323	993	41971	5449	7388	36183	322	1249	49292	5217	6169	42179	368	
372	6	2	9	64	122233	151014	7825	4490	74793	11161	7951	62076	8778	1417	65997	5579	4864	55967	383	1242	49238	5581	7618	44544	357	943	47730	5683	7729	48097	341	1041	59142	5799	7633	42347	388	
434	7	2	9	60	140467	157774	7353	2124	96299	7226	6066	69730	412	1538	72128	7501	5355	114631	648	3734	90543	12579	9993	74259	7852	2245	76310	14678	7583	67448	7864	1073	69171	7678	12352	64024	431	
496	8	2	9	89	194280	200347	7802	3100	125621	12027	14398	88248	4957	2411	80805	8198	13130	72684	371	2124	90663	14843	12173	74723	8925	1800	75224	7830	11381	69888	356	1111	72362	7522	7850	67057	367	
558	9	2	9	110	207771	221912	9511	2186	104745	8710	16237	84648	411	2858	87899	16405	12360	82432	10043	1801	106571	8690	12165	167066	746	5480	211572	29252	17556	113731	32132	2272	108314	9033	16432	83174	474	
620	10	2	9	90	226142	253715	9735	3345	124207	13083	15169	92552	6109	1520	92286	9418	11698	85649	408	1512	88476	10686	9623	81518	389	1395	87630	9504	14033	80356	356	2478	89834	17694	12012	81032	10775	
682	11	2	9	81	239567	281491	12053	3169	134150	10694	15173	106475	421	1321	112360	10280	19324	99384	428	1820	161700	10726	18512	107740	500	2212	106391	14473	17698	92012	6512	3558	100206	20484	18515	92512	12073	
744	12	2	9	80	288360	296751	11735	3068	130945	10602	17117	106316	419	1340	111899	12422	15418	102046	444	1205	110717	19727	12489	94100	545	2212	118000	12694	17778	101775	383	1983	120376	15550	19494	102456	7226	
806	13	2	9	91	300658	314709	13593	2795	230387	17862	19915	142549	7785	1325	141371	11371	18740	135077	447	1158	244568	15462	21841	218292	980	3156	229057	22436	43620	225070	629	4791	236966	26867	25929	144809	14701	
868	14	2	9	90	364841	329323	13309	5409	164342	32536	18207	148587	22646	3990	182120	34473	18208	145793	29673	1395	154081	11321	17439	141560	430	1660	146954	14805	18829	139022	407	2044	146954	13227	18171	160750	507	
930	15	2	9	99	341013	343757	14322	3329	171330	28127	18396	152645	17030	1180	169906	15569	18397	151730	481	1334	242147	17945	23141	158801	530	2503	222470	46776	23800	163307	9412	2297	160485	14685	23476	151178	435	
992	16	2	9	66	358142	374343	15288	4226	179140	43605	18410	162333	34464	2682	162819	19739	17227	157904	10065	2716	263030	63684	35718	354052	57955	3417	250257	32248	31439	217139	815	3138	182378	16325	31238	160304	511	
1054	17	2	9	78	384841	395695	15498	3878	182723	48890	19227	169245	37723	3278	172621	24292	21643	170635	10656	5513	186331	65103	22499	172504	65075	1997	178155	25670	24777	202968	30292	8673	227744	134638	56318	219804	69294	
1116	18	2	9	210	458328	429546	17968	4029	193075	26166	26541	173632	11584	1497	193444	20467	23739	179221	472	1464	195353	21158	19583	176432	400	1956	189853	27384	34493	179704	11745	3596	399028	68673	59664	389054	132529	
1178	19	2	9	138	709934	1022314	30152	6184	286801	24570	37925	213605	579	4811	224665	67333	35171	209302	57963	2366	220618	32974	31269	200033	13092	4338	220387	31249	32394	199702	13216	1418	207732	24300	39115	198937	532	
1240	20	2	9	85	584117	645931	28826	4810	308571	29491	85734	265009	1065	4705	242727	35701	46062	290596	29311	3314	359554	92956	56644	392272	41566	3067	261953	22053	34865	209643	538	1929	224666	25349	33326	220393	558	
1302	21	2	9	98	538160	622981	25188	8280	285710	58262	45747	266636	41590	3748	320496	33513	45903	213814	14996	4392	217935	60603	31856	219272	41312	1932	217349	26994	35481	212655	483	2224	226641	41232	44158	215814	15705	
1364	22	2	9	117	560278	573401	21940	4611	270674	36542	49242	224219	16437	2850	308242	30428	65505	387721	933	6485	368875	52400	43336	243342	29529	2302	226319	27190	43829	214005	504	2854	217686	36128	46162	203634	15338	
1426	23	2	9	120	576291	568260	21316	3669	289124	27297	38885	247124	475	2047	230014	28405	34902	216389	398	1469	243952	26979	40515	218765	408	2612	224780	26244	34567	217599	400	2677	223111	54334	40154	220943	31513	
1488	24	2	9	85	683941	563791	21947	3422	242812	27231	37415	298299	515	3063	564002	107060	60599	245963	44566	4327	266823	72515	36302	321291	65832	1576	244776	28537	45684	300885	992	3270	306112	35701	39766	251262	669	
1550	25	2	9	98	658204	686269	23997	3015	322294	28838	54964	295953	498	3602	319749	59593	47640	314350	37003	1929	318020	32654	42229	304210	451	7523	312981	109915	59170	335382	100281	2259	374199	45897	63024	520922	860	
1612	26	2	9	118	610490	695916	23416	4934	357716	44551	46368	450395	1022	4677	336609	34821	44480	318075	507	2001	320472	32018	41948	340918	647	4898	322334	61530	50368	304037	19113	2747	308537	56256	39253	295873	35231	
1674	27	2	9	86	671994	784900	25113	6005	388297	54729	53633	545371	47910	16365	465760	59294	52894	322767	20188	3921	313058	47793	43279	316179	20049	1752	321960	29444	39743	298631	460	1323	305509	32106	42711	296747	432	
1736	28	2	9	81	652132	691936	24285	2826	326125	34600	42075	477966	17852	4915	384825	50026	53745	328247	20900	3086	317563	61783	43301	336945	22094	3492	394553	150702	83301	532145	44094	4525	382736	62958	45433	311876	59487	
1798	29	2	9	79	841250	811280	29136	3807	396923	42890	63249	404013	747	5839	347253	67931	43632	332912	42379	2327	337731	36846	48302	329863	459	1891	333930	59212	49697	329607	22654	1374	367853	62833	72363	339934	604	
1860	30	2	9	89	963874	960583	29308	4398	367513	53213	46594	321374	22175	2288	339388	57192	49293	339355	23705	1715	348266	41627	52828	333557	420	1815	454118	62511	53127	369812	23957	4295	359790	51920	48283	324418	22241	
1922	31	2	9	83	708955	773977	28867	3443	379169	38404	60963	356652	515	3544	373993	82079	52445	361184	43828	2743	663602	119735	77604	359951	43992	4038	341549	57182	48864	330293	23130	3457	337082	73868	55850	335927	43458	
1984	32	2	9	123	810375	957291	31855	5138	438282	42929	71170	403402	479	1983	388623	49994	46873	392071	1045	5514	367280	62525	58765	404990	35751	4624	387992	123576	112168	741282	169296	4891	424908	41182	69050	416540	945	
2046	33	2	9	85	823692	875386	33697	10964	439874	138835	60874	367166	112871	3586	370849	118072	62864	391829	73846	2132	391045	42718	54542	370096	517	2907	383058	44798	48950	368671	464	4803	428565	135702	78762	405062	71806	
2108	34	2	9	84	943633	957346	32137	5376	419640	62926	104302	419540	27042	2255	382288	44681	57726	378714	473	3460	357600	81380	42726	349937	47563	4279	397349	86494	52761	376872	50964	2444	379015	42175	57594	394090	551	
2170	35	2	9	97	1090123	906056	31712	4542	469457	88925	60818	388169	49527	2963	365682	62747	54605	370620	26754	1655	369762	45182	47812	365012	439	1281	364500	43115	45209	367129	430	3312	369857	80902	50654	367106	49424	
2232	36	2	9	88	854437	1382470	37848	7377	595032	107151	79330	453076	57104	2418	472831	47658	87430	427254	570	2592	428278	49376	64089	412078	551	4201	413660	129085	83375	436739	52609	3676	411328	99858	72434	391012	52626	
2294	37	2	9	87	869638	951258	35434	3769	467201	115859	157645	793315	1091	3921	506475	59329	77067	417615	579	2046	528388	50713	71343	434945	616	2348	421316	53498	86337	388649	502	1722	421987	57321	52876	410722	491	
2356	38	2	9	83	998748	983234	38160	4184	453292	79202	55357	471816	29560	6106	597822	127799	77103	453896	86741	3979	450193	81111	73342	402298	28133	1875	397374	62885	66767	403802	488	3639	398068	80269	61704	398195	28336	
2418	39	2	9	81	1091660	1036843	33793	3377	472868	49056	68657	410525	618	4639	472262	74245	70210	418782	30072	2875	415387	74115	73339	424652	29126	1724	485832	56326	74542	419306	497	2054	398951	49260	62997	384248	446	
2480	40	2	9	88	877689	929218	35177	3406	421528	76348	61346	392371	29576	2305	397576	70753	51484	390305	29529	1852	397922	163572	69181	415192	30128	2181	492172	53090	89823	467213	774	4005	441581	116555	82375	416715	57790	
2542	41	2	9	96	918786	1084162	39925	5827	501324	85249	76429	414007	30196	2683	403221	54576	66826	400844	430	4926	408056	218935	54907	400466	198894	2456	413669	73184	61565	404385	30240	2600	431874	86751	91111	423002	31012	
2604	42	2	9	90	924775	1120880	40298	5847	499440	56093	88125	425752	424	1554	429478	54831	79990	421126	431	1815	428221	85114	76617	512166	39769	5819	676351	102473	108940	578834	41547	3828	440582	56588	75927	464708	638	
2666	43	2	9	90	1042655	1008527	37554	5859	469980	172672	73642	445831	122292	1882	428371	60031	65201	413696	519	1317	422515	61877	44370	413115	413	1248	417506	60609	91507	464604	689	1938	424901	57662	68249	416693	570	
2728	44	2	9	91	988242	1407253	37502	4482	494895	60426	62734	422186	482	1338	424711	57373	68240	426158	411	2553	428275	104901	68281	480116	71229	3791	467712	57731	83281	444180	494	2256	488204	90026	145104	572051	45267	
2790	45	2	9	141	1704245	1457882	44806	7528	646075	73138	145728	455291	622	2343	463446	56834	116034	624827	1081	4634	638625	103647	125641	483185	625	3582	457513	59642	145147	451390	462	2767	492015	61749	107689	475200	557	
2852	46	2	9	329	1735641	1339055	45751	6250	574226	95449	82233	476020	37641	4356	519738	138648	95906	463290	67217	2106	578037	68752	111852	543379	924	5839	526237	197249	95537	523232	143789	2630	517878	72376	87891	498321	602	
2914	47	2	9	81	1156133	1285769	62343	5404	593840	95997	80097	477854	37106	2314	483829	95051	108386	487454	568	5475	504975	203740	79503	489838	133388	4060	470584	216454	100851	736433	144854	7483	548718	215532	93174	467275	133380	
2976	48	2	9	86	1053298	1068022	43258	5252	493968	259293	165214	651886	104894	2746	488782	68162	98749	476772	768	2198	507439	61003	81125	491266	496	2067	460050	90980	65937	482844	38540	2811	495204	101734	85716	476028	35813	
3038	49	2	9	92	1243359	1657575	43545	8410	578123	229304	108823	501567	146278	4278	508208	94354	97636	480167	36839	1904	651582	65588	94384	605342	985	3847	492599	66373	83843	472970	691	3510	479682	99980	81226	467945	36486	
3100	50	2	9	82	1154456	1262510	43370	3211	668326	147412	85583	635528	948	3069	634113	72936	91693	676264	737	3300	659332	70164	78786	640431	795	2078	657714	75778	96995	641315	578	5884	685775	341749	114746	685741	234463	
3162	51	2	9	100	1267592	1346304	46308	9006	1007865	199925	105603	644352	145072	2290	599482	64860	95449	782167	1042	3353	1164597	76360	126551	753256	781	3901	820579	107898	101423	670942	43737	6517	677050	174620	92512	630479	111598	
